State_county,Sex,Count,Row_Percent,Cumulative_Row_Percent
MO: Lewis County (29111),Female,0,,
MO: Lewis County (29111),Total,0,,
MO: Lincoln County (29113),Male,0,,
MO: Lincoln County (29113),Female,0,,
MO: Lincoln County (29113),Total,0,,
MO: Linn County (29115),Male,0,,
MO: Linn County (29115),Female,0,,
MO: Linn County (29115),Total,0,,
MO: Livingston County (29117),Male,0,,
MO: Livingston County (29117),Female,0,,
MO: Livingston County (29117),Total,0,,
MO: McDonald County (29119),Male,0,,
MO: McDonald County (29119),Female,0,,
MO: McDonald County (29119),Total,0,,
MO: Macon County (29121),Male,0,,
MO: Macon County (29121),Female,0,,
MO: Macon County (29121),Total,0,,
MO: Madison County (29123),Male,0,,
MO: Madison County (29123),Female,0,,
MO: Madison County (29123),Total,0,,
MO: Maries County (29125),Male,0,,
MO: Maries County (29125),Female,0,,
MO: Maries County (29125),Total,0,,
MO: Marion County (29127),Male,0,,
MO: Marion County (29127),Female,0,,
MO: Marion County (29127),Total,0,,
MO: Mercer County (29129),Male,0,,
MO: Mercer County (29129),Female,0,,
MO: Mercer County (29129),Total,0,,
MO: Miller County (29131),Male,0,,
MO: Miller County (29131),Female,0,,
MO: Miller County (29131),Total,0,,
MO: Mississippi County (29133),Male,0,,
MO: Mississippi County (29133),Female,0,,
MO: Mississippi County (29133),Total,0,,
MO: Moniteau County (29135),Male,0,,
MO: Moniteau County (29135),Female,0,,
MO: Moniteau County (29135),Total,0,,
MO: Monroe County (29137),Male,0,,
MO: Monroe County (29137),Female,0,,
MO: Monroe County (29137),Total,0,,
MO: Montgomery County (29139),Male,0,,
MO: Montgomery County (29139),Female,0,,
MO: Montgomery County (29139),Total,0,,
MO: Morgan County (29141),Male,0,,
MO: Morgan County (29141),Female,0,,
MO: Morgan County (29141),Total,0,,
MO: New Madrid County (29143),Male,0,,
MO: New Madrid County (29143),Female,0,,
MO: New Madrid County (29143),Total,0,,
MO: Newton County (29145),Male,0,,
MO: Newton County (29145),Female,0,,
MO: Newton County (29145),Total,0,,
MO: Nodaway County (29147),Male,0,,
MO: Nodaway County (29147),Female,0,,
MO: Nodaway County (29147),Total,0,,
MO: Oregon County (29149),Male,0,,
MO: Oregon County (29149),Female,0,,
MO: Oregon County (29149),Total,0,,
MO: Osage County (29151),Male,0,,
MO: Osage County (29151),Female,0,,
MO: Osage County (29151),Total,0,,
MO: Ozark County (29153),Male,0,,
MO: Ozark County (29153),Female,0,,
MO: Ozark County (29153),Total,0,,
MO: Pemiscot County (29155),Male,0,,
MO: Pemiscot County (29155),Female,0,,
MO: Pemiscot County (29155),Total,0,,
MO: Perry County (29157),Male,0,,
MO: Perry County (29157),Female,0,,
MO: Perry County (29157),Total,0,,
MO: Pettis County (29159),Male,0,,
MO: Pettis County (29159),Female,0,,
MO: Pettis County (29159),Total,0,,
MO: Phelps County (29161),Male,0,,
MO: Phelps County (29161),Female,0,,
MO: Phelps County (29161),Total,0,,
MO: Pike County (29163),Male,0,,
MO: Pike County (29163),Female,0,,
MO: Pike County (29163),Total,0,,
MO: Platte County (29165),Male,0,,
MO: Platte County (29165),Female,0,,
MO: Platte County (29165),Total,0,,
MO: Polk County (29167),Male,0,,
MO: Polk County (29167),Female,0,,
MO: Polk County (29167),Total,0,,
MO: Pulaski County (29169),Male,0,,
MO: Pulaski County (29169),Female,0,,
MO: Pulaski County (29169),Total,0,,
MO: Putnam County (29171),Male,0,,
MO: Putnam County (29171),Female,0,,
MO: Putnam County (29171),Total,0,,
MO: Ralls County (29173),Male,0,,
MO: Ralls County (29173),Female,0,,
MO: Ralls County (29173),Total,0,,
MO: Randolph County (29175),Male,0,,
MO: Randolph County (29175),Female,0,,
MO: Randolph County (29175),Total,0,,
MO: Ray County (29177),Male,0,,
MO: Ray County (29177),Female,0,,
MO: Ray County (29177),Total,0,,
MO: Reynolds County (29179),Male,0,,
MO: Reynolds County (29179),Female,0,,
MO: Reynolds County (29179),Total,0,,
MO: Ripley County (29181),Male,0,,
MO: Ripley County (29181),Female,0,,
MO: Ripley County (29181),Total,0,,
MO: St. Charles County (29183),Male,0,,
MO: St. Charles County (29183),Female,0,,
MO: St. Charles County (29183),Total,0,,
MO: St. Clair County (29185),Male,0,,
MO: St. Clair County (29185),Female,0,,
MO: St. Clair County (29185),Total,0,,
MO: St. Genevieve County (29186),Male,0,,
MO: St. Genevieve County (29186),Female,0,,
MO: St. Genevieve County (29186),Total,0,,
MO: St. Francois County (29187),Male,0,,
MO: St. Francois County (29187),Female,0,,
MO: St. Francois County (29187),Total,0,,
MO: St. Louis County (29189),Male,0,,
MO: St. Louis County (29189),Female,0,,
MO: St. Louis County (29189),Total,0,,
MO: Saline County (29195),Male,0,,
MO: Saline County (29195),Female,0,,
MO: Saline County (29195),Total,0,,
MO: Schuyler County (29197),Male,0,,
MO: Schuyler County (29197),Female,0,,
MO: Schuyler County (29197),Total,0,,
MO: Scotland County (29199),Male,0,,
MO: Scotland County (29199),Female,0,,
MO: Scotland County (29199),Total,0,,
MO: Scott County (29201),Male,0,,
MO: Scott County (29201),Female,0,,
MO: Scott County (29201),Total,0,,
MO: Shannon County (29203),Male,0,,
MO: Shannon County (29203),Female,0,,
MO: Shannon County (29203),Total,0,,
MO: Shelby County (29205),Male,0,,
MO: Shelby County (29205),Female,0,,
MO: Shelby County (29205),Total,0,,
MO: Stoddard County (29207),Male,0,,
MO: Stoddard County (29207),Female,0,,
MO: Stoddard County (29207),Total,0,,
MO: Stone County (29209),Male,0,,
MO: Stone County (29209),Female,0,,
MO: Stone County (29209),Total,0,,
MO: Sullivan County (29211),Male,0,,
MO: Sullivan County (29211),Female,0,,
MO: Sullivan County (29211),Total,0,,
MO: Taney County (29213),Male,0,,
MO: Taney County (29213),Female,0,,
MO: Taney County (29213),Total,0,,
MO: Texas County (29215),Male,0,,
MO: Texas County (29215),Female,0,,
MO: Texas County (29215),Total,0,,
MO: Vernon County (29217),Male,0,,
MO: Vernon County (29217),Female,0,,
MO: Vernon County (29217),Total,0,,
MO: Warren County (29219),Male,0,,
MO: Warren County (29219),Female,0,,
MO: Warren County (29219),Total,0,,
MO: Washington County (29221),Male,0,,
MO: Washington County (29221),Female,0,,
MO: Washington County (29221),Total,0,,
MO: Wayne County (29223),Male,0,,
MO: Wayne County (29223),Female,0,,
MO: Wayne County (29223),Total,0,,
MO: Webster County (29225),Male,0,,
MO: Webster County (29225),Female,0,,
MO: Webster County (29225),Total,0,,
MO: Worth County (29227),Male,0,,
MO: Worth County (29227),Female,0,,
MO: Worth County (29227),Total,0,,
MO: Wright County (29229),Male,0,,
MO: Wright County (29229),Female,0,,
MO: Wright County (29229),Total,0,,
MO: St. Louis City (29510),Male,0,,
MO: St. Louis City (29510),Female,0,,
MO: St. Louis City (29510),Total,0,,
Montana,Male,0,,
Montana,Female,0,,
Montana,Total,0,,
MT: Beaverhead County (30001),Male,0,,
MT: Beaverhead County (30001),Female,0,,
MT: Beaverhead County (30001),Total,0,,
MT: Big Horn County (30003),Male,0,,
MT: Big Horn County (30003),Female,0,,
MT: Big Horn County (30003),Total,0,,
MT: Blaine County (30005),Male,0,,
MT: Blaine County (30005),Female,0,,
MT: Blaine County (30005),Total,0,,
MT: Broadwater County (30007),Male,0,,
MT: Broadwater County (30007),Female,0,,
MT: Broadwater County (30007),Total,0,,
MT: Carbon County (30009),Male,0,,
MT: Carbon County (30009),Female,0,,
MT: Carbon County (30009),Total,0,,
MT: Carter County (30011),Male,0,,
MT: Carter County (30011),Female,0,,
MT: Carter County (30011),Total,0,,
MT: Cascade County (30013),Male,0,,
MT: Cascade County (30013),Female,0,,
MT: Cascade County (30013),Total,0,,
MT: Chouteau County (30015),Male,0,,
MT: Chouteau County (30015),Female,0,,
MT: Chouteau County (30015),Total,0,,
MT: Custer County (30017),Male,0,,
MT: Custer County (30017),Female,0,,
MT: Custer County (30017),Total,0,,
MT: Daniels County (30019),Male,0,,
MT: Daniels County (30019),Female,0,,
MT: Daniels County (30019),Total,0,,
MT: Dawson County (30021),Male,0,,
MT: Dawson County (30021),Female,0,,
MT: Dawson County (30021),Total,0,,
MT: Deer Lodge County (30023),Male,0,,
MT: Deer Lodge County (30023),Female,0,,
MT: Deer Lodge County (30023),Total,0,,
MT: Fallon County (30025),Male,0,,
MT: Fallon County (30025),Female,0,,
MT: Fallon County (30025),Total,0,,
MT: Fergus County (30027),Male,0,,
MT: Fergus County (30027),Female,0,,
MT: Fergus County (30027),Total,0,,
MT: Flathead County (30029),Male,0,,
MT: Flathead County (30029),Female,0,,
MT: Flathead County (30029),Total,0,,
MT: Gallatin County and Yellowstone National Park (30031),Male,0,,
MT: Gallatin County and Yellowstone National Park (30031),Female,0,,
MT: Gallatin County and Yellowstone National Park (30031),Total,0,,
MT: Garfield County (30033),Male,0,,
MT: Garfield County (30033),Female,0,,
MT: Garfield County (30033),Total,0,,
MT: Glacier County (30035),Male,0,,
MT: Glacier County (30035),Female,0,,
MT: Glacier County (30035),Total,0,,
MT: Golden Valley County (30037),Male,0,,
MT: Golden Valley County (30037),Female,0,,
MT: Golden Valley County (30037),Total,0,,
MT: Granite County (30039),Male,0,,
MT: Granite County (30039),Female,0,,
MT: Granite County (30039),Total,0,,
MT: Hill County (30041),Male,0,,
MT: Hill County (30041),Female,0,,
MT: Hill County (30041),Total,0,,
MT: Jefferson County (30043),Male,0,,
MT: Jefferson County (30043),Female,0,,
MT: Jefferson County (30043),Total,0,,
MT: Judith Basin County (30045),Male,0,,
MT: Judith Basin County (30045),Female,0,,
MT: Judith Basin County (30045),Total,0,,
MT: Lake County (30047),Male,0,,
MT: Lake County (30047),Female,0,,
MT: Lake County (30047),Total,0,,
MT: Lewis and Clark County (30049),Male,0,,
MT: Lewis and Clark County (30049),Female,0,,
MT: Lewis and Clark County (30049),Total,0,,
MT: Liberty County (30051),Male,0,,
MT: Liberty County (30051),Female,0,,
MT: Liberty County (30051),Total,0,,
MT: Lincoln County (30053),Male,0,,
MT: Lincoln County (30053),Female,0,,
MT: Lincoln County (30053),Total,0,,
MT: McCone County (30055),Male,0,,
MT: McCone County (30055),Female,0,,
MT: McCone County (30055),Total,0,,
MT: Madison County (30057),Male,0,,
MT: Madison County (30057),Female,0,,
MT: Madison County (30057),Total,0,,
MT: Meagher County (30059),Male,0,,
MT: Meagher County (30059),Female,0,,
MT: Meagher County (30059),Total,0,,
MT: Mineral County (30061),Male,0,,
MT: Mineral County (30061),Female,0,,
MT: Mineral County (30061),Total,0,,
MT: Missoula County (30063),Male,0,,
MT: Missoula County (30063),Female,0,,
MT: Missoula County (30063),Total,0,,
MT: Musselshell County (30065),Male,0,,
MT: Musselshell County (30065),Female,0,,
MT: Musselshell County (30065),Total,0,,
MT: Park County (30067),Male,0,,
MT: Park County (30067),Female,0,,
MT: Park County (30067),Total,0,,
MT: Petroleum County (30069),Male,0,,
MT: Petroleum County (30069),Female,0,,
MT: Petroleum County (30069),Total,0,,
MT: Phillips County (30071),Male,0,,
MT: Phillips County (30071),Female,0,,
MT: Phillips County (30071),Total,0,,
MT: Pondera County (30073),Male,0,,
MT: Pondera County (30073),Female,0,,
MT: Pondera County (30073),Total,0,,
MT: Powder River County (30075),Male,0,,
MT: Powder River County (30075),Female,0,,
MT: Powder River County (30075),Total,0,,
MT: Powell County (30077),Male,0,,
MT: Powell County (30077),Female,0,,
MT: Powell County (30077),Total,0,,
MT: Prairie County (30079),Male,0,,
MT: Prairie County (30079),Female,0,,
MT: Prairie County (30079),Total,0,,
MT: Ravalli County (30081),Male,0,,
MT: Ravalli County (30081),Female,0,,
MT: Ravalli County (30081),Total,0,,
MT: Richland County (30083),Male,0,,
MT: Richland County (30083),Female,0,,
MT: Richland County (30083),Total,0,,
MT: Roosevelt County (30085),Male,0,,
MT: Roosevelt County (30085),Female,0,,
MT: Roosevelt County (30085),Total,0,,
MT: Rosebud County (30087),Male,0,,
MT: Rosebud County (30087),Female,0,,
MT: Rosebud County (30087),Total,0,,
MT: Sanders County (30089),Male,0,,
MT: Sanders County (30089),Female,0,,
MT: Sanders County (30089),Total,0,,
MT: Sheridan County (30091),Male,0,,
MT: Sheridan County (30091),Female,0,,
MT: Sheridan County (30091),Total,0,,
MT: Silver Bow County (30093),Male,0,,
MT: Silver Bow County (30093),Female,0,,
MT: Silver Bow County (30093),Total,0,,
MT: Stillwater County (30095),Male,0,,
MT: Stillwater County (30095),Female,0,,
MT: Stillwater County (30095),Total,0,,
MT: Sweet Grass County (30097),Male,0,,
MT: Sweet Grass County (30097),Female,0,,
MT: Sweet Grass County (30097),Total,0,,
MT: Teton County (30099),Male,0,,
MT: Teton County (30099),Female,0,,
MT: Teton County (30099),Total,0,,
MT: Toole County (30101),Male,0,,
MT: Toole County (30101),Female,0,,
MT: Toole County (30101),Total,0,,
MT: Treasure County (30103),Male,0,,
MT: Treasure County (30103),Female,0,,
MT: Treasure County (30103),Total,0,,
MT: Valley County (30105),Male,0,,
MT: Valley County (30105),Female,0,,
MT: Valley County (30105),Total,0,,
MT: Wheatland County (30107),Male,0,,
MT: Wheatland County (30107),Female,0,,
MT: Wheatland County (30107),Total,0,,
MT: Wibaux County (30109),Male,0,,
MT: Wibaux County (30109),Female,0,,
MT: Wibaux County (30109),Total,0,,
MT: Yellowstone County (30111),Male,0,,
MT: Yellowstone County (30111),Female,0,,
MT: Yellowstone County (30111),Total,0,,
Nebraska,Male,0,,
Nebraska,Female,0,,
Nebraska,Total,0,,
NE: Adams County (31001),Male,0,,
NE: Adams County (31001),Female,0,,
NE: Adams County (31001),Total,0,,
NE: Antelope County (31003),Male,0,,
NE: Antelope County (31003),Female,0,,
NE: Antelope County (31003),Total,0,,
NE: Arthur County (31005),Male,0,,
NE: Arthur County (31005),Female,0,,
NE: Arthur County (31005),Total,0,,
NE: Banner County (31007),Male,0,,
NE: Banner County (31007),Female,0,,
NE: Banner County (31007),Total,0,,
NE: Blaine County (31009),Male,0,,
NE: Blaine County (31009),Female,0,,
NE: Blaine County (31009),Total,0,,
NE: Boone County (31011),Male,0,,
NE: Boone County (31011),Female,0,,
NE: Boone County (31011),Total,0,,
NE: Box Butte County (31013),Male,0,,
NE: Box Butte County (31013),Female,0,,
NE: Box Butte County (31013),Total,0,,
NE: Boyd County (31015),Male,0,,
NE: Boyd County (31015),Female,0,,
NE: Boyd County (31015),Total,0,,
NE: Brown County (31017),Male,0,,
NE: Brown County (31017),Female,0,,
NE: Brown County (31017),Total,0,,
NE: Buffalo County (31019),Male,0,,
NE: Buffalo County (31019),Female,0,,
NE: Buffalo County (31019),Total,0,,
NE: Burt County (31021),Male,0,,
NE: Burt County (31021),Female,0,,
NE: Burt County (31021),Total,0,,
NE: Butler County (31023),Male,0,,
NE: Butler County (31023),Female,0,,
NE: Butler County (31023),Total,0,,
NE: Cass County (31025),Male,0,,
NE: Cass County (31025),Female,0,,
NE: Cass County (31025),Total,0,,
NE: Cedar County (31027),Male,0,,
NE: Cedar County (31027),Female,0,,
NE: Cedar County (31027),Total,0,,
NE: Chase County (31029),Male,0,,
NE: Chase County (31029),Female,0,,
NE: Chase County (31029),Total,0,,
NE: Cherry County (31031),Male,0,,
NE: Cherry County (31031),Female,0,,
NE: Cherry County (31031),Total,0,,
NE: Cheyenne County (31033),Male,0,,
NE: Cheyenne County (31033),Female,0,,
NE: Cheyenne County (31033),Total,0,,
NE: Clay County (31035),Male,0,,
NE: Clay County (31035),Female,0,,
NE: Clay County (31035),Total,0,,
NE: Colfax County (31037),Male,0,,
NE: Colfax County (31037),Female,0,,
NE: Colfax County (31037),Total,0,,
NE: Cuming County (31039),Male,0,,
NE: Cuming County (31039),Female,0,,
NE: Cuming County (31039),Total,0,,
NE: Custer County (31041),Male,0,,
NE: Custer County (31041),Female,0,,
NE: Custer County (31041),Total,0,,
NE: Dakota County (31043),Male,0,,
NE: Dakota County (31043),Female,0,,
NE: Dakota County (31043),Total,0,,
NE: Dawes County (31045),Male,0,,
NE: Dawes County (31045),Female,0,,
NE: Dawes County (31045),Total,0,,
NE: Dawson County (31047),Male,0,,
NE: Dawson County (31047),Female,0,,
NE: Dawson County (31047),Total,0,,
NE: Deuel County (31049),Male,0,,
NE: Deuel County (31049),Female,0,,
NE: Deuel County (31049),Total,0,,
NE: Dixon County (31051),Male,0,,
NE: Dixon County (31051),Female,0,,
NE: Dixon County (31051),Total,0,,
NE: Dodge County (31053),Male,0,,
NE: Dodge County (31053),Female,0,,
NE: Dodge County (31053),Total,0,,
NE: Douglas County (31055),Male,0,,
NE: Douglas County (31055),Female,0,,
NE: Douglas County (31055),Total,0,,
NE: Dundy County (31057),Male,0,,
NE: Dundy County (31057),Female,0,,
NE: Dundy County (31057),Total,0,,
NE: Fillmore County (31059),Male,0,,
NE: Fillmore County (31059),Female,0,,
NE: Fillmore County (31059),Total,0,,
NE: Franklin County (31061),Male,0,,
NE: Franklin County (31061),Female,0,,
NE: Franklin County (31061),Total,0,,
NE: Frontier County (31063),Male,0,,
NE: Frontier County (31063),Female,0,,
NE: Frontier County (31063),Total,0,,
NE: Furnas County (31065),Male,0,,
NE: Furnas County (31065),Female,0,,
NE: Furnas County (31065),Total,0,,
NE: Gage County (31067),Male,0,,
NE: Gage County (31067),Female,0,,
NE: Gage County (31067),Total,0,,
NE: Garden County (31069),Male,0,,
NE: Garden County (31069),Female,0,,
NE: Garden County (31069),Total,0,,
NE: Garfield County (31071),Male,0,,
NE: Garfield County (31071),Female,0,,
NE: Garfield County (31071),Total,0,,
NE: Gosper County (31073),Male,0,,
NE: Gosper County (31073),Female,0,,
NE: Gosper County (31073),Total,0,,
NE: Grant County (31075),Male,0,,
NE: Grant County (31075),Female,0,,
NE: Grant County (31075),Total,0,,
NE: Greeley County (31077),Male,0,,
NE: Greeley County (31077),Female,0,,
NE: Greeley County (31077),Total,0,,
NE: Hall County (31079),Male,0,,
NE: Hall County (31079),Female,0,,
NE: Hall County (31079),Total,0,,
NE: Hamilton County (31081),Male,0,,
NE: Hamilton County (31081),Female,0,,
NE: Hamilton County (31081),Total,0,,
NE: Harlan County (31083),Male,0,,
NE: Harlan County (31083),Female,0,,
NE: Harlan County (31083),Total,0,,
NE: Hayes County (31085),Male,0,,
NE: Hayes County (31085),Female,0,,
NE: Hayes County (31085),Total,0,,
NE: Hitchcock County (31087),Male,0,,
NE: Hitchcock County (31087),Female,0,,
NE: Hitchcock County (31087),Total,0,,
NE: Holt County (31089),Male,0,,
NE: Holt County (31089),Female,0,,
NE: Holt County (31089),Total,0,,
NE: Hooker County (31091),Male,0,,
NE: Hooker County (31091),Female,0,,
NE: Hooker County (31091),Total,0,,
NE: Howard County (31093),Male,0,,
NE: Howard County (31093),Female,0,,
NE: Howard County (31093),Total,0,,
NE: Jefferson County (31095),Male,0,,
NE: Jefferson County (31095),Female,0,,
NE: Jefferson County (31095),Total,0,,
NE: Johnson County (31097),Male,0,,
NE: Johnson County (31097),Female,0,,
NE: Johnson County (31097),Total,0,,
NE: Kearney County (31099),Male,0,,
NE: Kearney County (31099),Female,0,,
NE: Kearney County (31099),Total,0,,
NE: Keith County (31101),Male,0,,
NE: Keith County (31101),Female,0,,
NE: Keith County (31101),Total,0,,
NE: Keya Paha County (31103),Male,0,,
NE: Keya Paha County (31103),Female,0,,
NE: Keya Paha County (31103),Total,0,,
NE: Kimball County (31105),Male,0,,
NE: Kimball County (31105),Female,0,,
NE: Kimball County (31105),Total,0,,
NE: Knox County (31107),Male,0,,
NE: Knox County (31107),Female,0,,
NE: Knox County (31107),Total,0,,
NE: Lancaster County (31109),Male,0,,
NE: Lancaster County (31109),Female,0,,
NE: Lancaster County (31109),Total,0,,
NE: Lincoln County (31111),Male,0,,
NE: Lincoln County (31111),Female,0,,
NE: Lincoln County (31111),Total,0,,
NE: Logan County (31113),Male,0,,
NE: Logan County (31113),Female,0,,
NE: Logan County (31113),Total,0,,
NE: Loup County (31115),Male,0,,
NE: Loup County (31115),Female,0,,
NE: Loup County (31115),Total,0,,
NE: McPherson County (31117),Male,0,,
NE: McPherson County (31117),Female,0,,
NE: McPherson County (31117),Total,0,,
NE: Madison County (31119),Male,0,,
NE: Madison County (31119),Female,0,,
NE: Madison County (31119),Total,0,,
NE: Merrick County (31121),Male,0,,
NE: Merrick County (31121),Female,0,,
NE: Merrick County (31121),Total,0,,
NE: Morrill County (31123),Male,0,,
NE: Morrill County (31123),Female,0,,
NE: Morrill County (31123),Total,0,,
NE: Nance County (31125),Male,0,,
NE: Nance County (31125),Female,0,,
NE: Nance County (31125),Total,0,,
NE: Nemaha County (31127),Male,0,,
NE: Nemaha County (31127),Female,0,,
NE: Nemaha County (31127),Total,0,,
NE: Nuckolls County (31129),Male,0,,
NE: Nuckolls County (31129),Female,0,,
NE: Nuckolls County (31129),Total,0,,
NE: Otoe County (31131),Male,0,,
NE: Otoe County (31131),Female,0,,
NE: Otoe County (31131),Total,0,,
NE: Pawnee County (31133),Male,0,,
NE: Pawnee County (31133),Female,0,,
NE: Pawnee County (31133),Total,0,,
NE: Perkins County (31135),Male,0,,
NE: Perkins County (31135),Female,0,,
NE: Perkins County (31135),Total,0,,
NE: Phelps County (31137),Male,0,,
NE: Phelps County (31137),Female,0,,
NE: Phelps County (31137),Total,0,,
NE: Pierce County (31139),Male,0,,
NE: Pierce County (31139),Female,0,,
NE: Pierce County (31139),Total,0,,
NE: Platte County (31141),Male,0,,
NE: Platte County (31141),Female,0,,
NE: Platte County (31141),Total,0,,
NE: Polk County (31143),Male,0,,
NE: Polk County (31143),Female,0,,
NE: Polk County (31143),Total,0,,
NE: Red Willow County (31145),Male,0,,
NE: Red Willow County (31145),Female,0,,
NE: Red Willow County (31145),Total,0,,
NE: Richardson County (31147),Male,0,,
NE: Richardson County (31147),Female,0,,
NE: Richardson County (31147),Total,0,,
NE: Rock County (31149),Male,0,,
NE: Rock County (31149),Female,0,,
NE: Rock County (31149),Total,0,,
NE: Saline County (31151),Male,0,,
NE: Saline County (31151),Female,0,,
NE: Saline County (31151),Total,0,,
NE: Sarpy County (31153),Male,0,,
NE: Sarpy County (31153),Female,0,,
NE: Sarpy County (31153),Total,0,,
NE: Saunders County (31155),Male,0,,
NE: Saunders County (31155),Female,0,,
NE: Saunders County (31155),Total,0,,
NE: Scotts Bluff County (31157),Male,0,,
NE: Scotts Bluff County (31157),Female,0,,
NE: Scotts Bluff County (31157),Total,0,,
NE: Seward County (31159),Male,0,,
NE: Seward County (31159),Female,0,,
NE: Seward County (31159),Total,0,,
NE: Sheridan County (31161),Male,0,,
NE: Sheridan County (31161),Female,0,,
NE: Sheridan County (31161),Total,0,,
NE: Sherman County (31163),Male,0,,
NE: Sherman County (31163),Female,0,,
NE: Sherman County (31163),Total,0,,
NE: Sioux County (31165),Male,0,,
NE: Sioux County (31165),Female,0,,
NE: Sioux County (31165),Total,0,,
NE: Stanton County (31167),Male,0,,
NE: Stanton County (31167),Female,0,,
NE: Stanton County (31167),Total,0,,
NE: Thayer County (31169),Male,0,,
NE: Thayer County (31169),Female,0,,
NE: Thayer County (31169),Total,0,,
NE: Thomas County (31171),Male,0,,
NE: Thomas County (31171),Female,0,,
NE: Thomas County (31171),Total,0,,
NE: Thurston County (31173),Male,0,,
NE: Thurston County (31173),Female,0,,
NE: Thurston County (31173),Total,0,,
NE: Valley County (31175),Male,0,,
NE: Valley County (31175),Female,0,,
NE: Valley County (31175),Total,0,,
NE: Washington County (31177),Male,0,,
NE: Washington County (31177),Female,0,,
NE: Washington County (31177),Total,0,,
NE: Wayne County (31179),Male,0,,
NE: Wayne County (31179),Female,0,,
NE: Wayne County (31179),Total,0,,
NE: Webster County (31181),Male,0,,
NE: Webster County (31181),Female,0,,
NE: Webster County (31181),Total,0,,
NE: Wheeler County (31183),Male,0,,
NE: Wheeler County (31183),Female,0,,
NE: Wheeler County (31183),Total,0,,
NE: York County (31185),Male,0,,
NE: York County (31185),Female,0,,
NE: York County (31185),Total,0,,
Nevada,Male,0,,
Nevada,Female,0,,
Nevada,Total,0,,
NV: Churchill County (32001),Male,0,,
NV: Churchill County (32001),Female,0,,
NV: Churchill County (32001),Total,0,,
NV: Clark County (32003),Male,0,,
NV: Clark County (32003),Female,0,,
NV: Clark County (32003),Total,0,,
NV: Douglas County (32005),Male,0,,
NV: Douglas County (32005),Female,0,,
NV: Douglas County (32005),Total,0,,
NV: Elko County (32007),Male,0,,
NV: Elko County (32007),Female,0,,
NV: Elko County (32007),Total,0,,
NV: Esmeralda County (32009),Male,0,,
NV: Esmeralda County (32009),Female,0,,
NV: Esmeralda County (32009),Total,0,,
NV: Eureka County (32011),Male,0,,
NV: Eureka County (32011),Female,0,,
NV: Eureka County (32011),Total,0,,
NV: Humboldt County (32013),Male,0,,
NV: Humboldt County (32013),Female,0,,
NV: Humboldt County (32013),Total,0,,
NV: Lander County (32015),Male,0,,
NV: Lander County (32015),Female,0,,
NV: Lander County (32015),Total,0,,
NV: Lincoln County (32017),Male,0,,
NV: Lincoln County (32017),Female,0,,
NV: Lincoln County (32017),Total,0,,
NV: Lyon County (32019),Male,0,,
NV: Lyon County (32019),Female,0,,
NV: Lyon County (32019),Total,0,,
NV: Mineral County (32021),Male,0,,
NV: Mineral County (32021),Female,0,,
NV: Mineral County (32021),Total,0,,
NV: Nye County (32023),Male,0,,
NV: Nye County (32023),Female,0,,
NV: Nye County (32023),Total,0,,
NV: Pershing County (32027),Male,0,,
NV: Pershing County (32027),Female,0,,
NV: Pershing County (32027),Total,0,,
NV: Storey County (32029),Male,0,,
NV: Storey County (32029),Female,0,,
NV: Storey County (32029),Total,0,,
NV: Washoe County (32031),Male,0,,
NV: Washoe County (32031),Female,0,,
NV: Washoe County (32031),Total,0,,
NV: White Pine County (32033),Male,0,,
NV: White Pine County (32033),Female,0,,
NV: White Pine County (32033),Total,0,,
NV: Carson City (32510),Male,0,,
NV: Carson City (32510),Female,0,,
NV: Carson City (32510),Total,0,,
New Hampshire,Male,0,,
New Hampshire,Female,0,,
New Hampshire,Total,0,,
NH: Belknap County (33001),Male,0,,
NH: Belknap County (33001),Female,0,,
NH: Belknap County (33001),Total,0,,
NH: Carroll County (33003),Male,0,,
NH: Carroll County (33003),Female,0,,
NH: Carroll County (33003),Total,0,,
NH: Cheshire County (33005),Male,0,,
NH: Cheshire County (33005),Female,0,,
NH: Cheshire County (33005),Total,0,,
NH: Coos County (33007),Male,0,,
NH: Coos County (33007),Female,0,,
NH: Coos County (33007),Total,0,,
NH: Grafton County (33009),Male,0,,
NH: Grafton County (33009),Female,0,,
NH: Grafton County (33009),Total,0,,
NH: Hillsborough County (33011),Male,0,,
NH: Hillsborough County (33011),Female,0,,
NH: Hillsborough County (33011),Total,0,,
NH: Merrimack County (33013),Male,0,,
NH: Merrimack County (33013),Female,0,,
NH: Merrimack County (33013),Total,0,,
NH: Rockingham County (33015),Male,0,,
NH: Rockingham County (33015),Female,0,,
NH: Rockingham County (33015),Total,0,,
NH: Strafford County (33017),Male,0,,
NH: Strafford County (33017),Female,0,,
NH: Strafford County (33017),Total,0,,
NH: Sullivan County (33019),Male,0,,
NH: Sullivan County (33019),Female,0,,
NH: Sullivan County (33019),Total,0,,
New Jersey,Male,0,,
New Jersey,Female,0,,
New Jersey,Total,0,,
NJ: Atlantic County (34001),Male,0,,
NJ: Atlantic County (34001),Female,0,,
NJ: Atlantic County (34001),Total,0,,
NJ: Bergen County (34003),Male,0,,
NJ: Bergen County (34003),Female,0,,
NJ: Bergen County (34003),Total,0,,
NJ: Burlington County (34005),Male,0,,
NJ: Burlington County (34005),Female,0,,
NJ: Burlington County (34005),Total,0,,
NJ: Camden County (34007),Male,0,,
NJ: Camden County (34007),Female,0,,
NJ: Camden County (34007),Total,0,,
NJ: Cape May County (34009),Male,0,,
